,0,1,2,3,4,5,6,7,8,9,10,11
111,6.185555,0.0,4.6484456,0.55626017,1.7376124,0.0,0.0,1.2227731,3.5326421,0.0,0.0,4.2028475
112,5.417032,0.0,3.6769857,0.7754734,0.48705468,0.0,0.0,1.1650269,3.407245,0.0,0.0,3.68787
113,6.477608,0.0,4.081746,0.6384007,1.4941795,0.0,0.0,0.82058185,4.432482,0.0,0.0,4.321293
114,5.985127,0.0,4.710521,0.44158402,1.7658361,0.0,0.0,1.3169732,3.6960516,0.0,0.0,4.032156
115,6.373389,0.0,4.252567,0.29514068,1.883468,0.0,0.0,1.1150542,4.2379427,0.0,0.0,4.129133
116,5.520457,0.0,4.166661,0.3728178,1.2761984,0.0,0.0,1.6503065,3.7342021,0.0,0.0,3.7272396
117,5.670519,0.0,4.0399437,0.46691164,1.1766328,0.0,0.0,1.5086138,4.0150437,0.0,0.0,3.9038022
118,6.209104,0.0,4.3325486,0.43158817,1.8596156,0.0,0.0,1.574033,4.522859,0.0,0.0,4.213362
119,5.2930074,0.0,4.112196,0.47320053,1.2007897,0.0,0.0,1.8845026,3.8147671,0.0,0.0,3.672254
120,5.240689,0.0,3.8382983,0.53255725,0.86425424,0.0,0.0,1.922334,3.9116638,0.0,0.0,3.9678705
121,5.83551,0.0,4.324411,0.46826375,1.6360373,0.0,0.0,1.8938999,4.31965,0.0,0.0,4.3868203
122,5.89672,0.0,4.974974,0.28065738,2.1207898,0.0,0.0,2.0328531,4.136379,0.0,0.0,4.543111
123,4.627293,0.0,3.9245443,0.46351948,0.52560097,0.0,0.0,2.036765,3.524771,0.0,0.0,3.7344263
124,5.038193,0.0,3.6330273,0.4369432,0.62464577,0.0,0.0,1.675533,4.5085993,0.0,0.0,3.9799888
125,5.6785913,0.0,4.636898,0.98133427,1.7136683,0.0,0.0,1.0999035,5.297653,0.0,0.0,4.097519
126,5.287669,0.0,4.604321,0.858655,1.8069875,0.0,0.0,1.4101722,4.6745505,0.0,0.0,3.606032
127,5.9333196,0.0,4.476557,0.9725459,2.006946,0.0,0.0,0.9625051,5.565736,0.0,0.0,4.140772
128,4.840925,0.0,3.7688744,1.2538059,0.69073766,0.0,0.0,1.1723659,4.9554477,0.0,0.0,3.6559627
129,4.761,0.0,4.2645593,1.159447,1.0543411,0.0,0.0,1.432971,4.4961486,0.0,0.0,3.6303911
130,4.5644636,0.0,4.0044694,0.743764,0.9594888,0.0,0.0,1.5922644,4.213655,0.0,0.0,3.4277422
131,5.1647663,0.0,4.455511,0.7221215,1.6234527,0.0,0.0,1.5716243,4.5409703,0.0,0.0,3.8810813
132,5.25798,0.0,4.3662353,0.6367171,1.7409065,0.0,0.0,1.4045689,5.006854,0.0,0.0,3.9382505
133,5.4242067,0.0,4.9620953,0.67458856,2.2484303,0.0,0.0,1.5831373,4.8498015,0.0,0.0,4.3152676
134,4.5171127,0.0,4.2939386,0.61138105,1.2840825,0.0,0.0,1.6767125,4.263984,0.0,0.0,3.498676
135,3.8741467,0.0,3.812649,0.97030073,0.55685735,0.0,0.0,1.524198,3.9985747,0.0,0.0,2.9206195
136,4.3985066,0.0,4.0390153,1.0030911,1.1325713,0.0,0.0,1.2314162,4.5408297,0.0,0.0,3.4500728
137,4.724804,0.0,4.310541,0.95210224,1.5778267,0.0,0.0,1.1937289,4.7090745,0.0,0.0,3.6906052
138,5.2868204,0.0,4.8551645,0.95449144,2.2661026,0.0,0.0,0.9595124,4.8406487,0.0,0.0,4.226648
139,3.7269812,0.0,3.9307318,1.1447167,0.65228003,0.0,0.0,1.2375731,3.8427227,0.0,0.0,3.232237
140,4.1967306,0.0,4.115115,0.7938987,0.9818893,0.0,0.0,1.7931304,3.6960757,0.0,0.0,4.1838107
141,4.9749327,0.0,4.0572042,0.7520564,1.5134401,0.0,0.0,1.3768213,4.614255,0.0,0.0,4.5531607
142,5.179268,0.0,4.6570115,0.7580168,2.0324023,0.0,0.0,1.3445947,4.5241184,0.0,0.0,4.973276
143,4.6313305,0.0,3.998734,0.7828538,1.4280254,0.0,0.0,1.2028222,4.3867016,0.0,0.0,4.5129695
144,4.9222383,0.0,4.3169656,0.71567667,1.7449298,0.0,0.0,1.3024058,4.3388815,0.0,0.0,4.6838336
145,4.090134,0.0,3.7990148,0.639006,0.99953264,0.0,0.0,1.6174533,3.3167682,0.0,0.0,3.9841805
146,4.3859596,0.0,4.164134,0.74995375,1.5279866,0.0,0.0,1.7053146,3.6840897,0.0,0.0,4.3647366
147,4.41036,0.0,3.9604506,0.6765873,1.5006603,0.0,0.0,1.545532,3.644763,0.0,0.0,4.249336
148,5.0045476,0.0,4.267101,0.6088127,2.0579505,0.0,0.0,1.213598,3.830472,0.0,0.0,4.640516
149,5.2731204,0.0,3.6692429,0.7417557,1.8295084,0.0,0.0,0.93157154,4.4534883,0.0,0.0,4.677292
150,3.8911018,0.0,3.570075,1.2000802,0.58451617,0.0,0.0,0.868461,3.375932,0.0,0.0,3.9620588
151,4.8601737,0.0,3.8120623,1.0862982,1.5216397,0.0,0.0,0.55172485,4.211873,0.0,0.0,4.43353
152,5.1520166,0.0,4.08718,1.1514224,1.8664143,0.0,0.0,0.6894827,4.0143905,0.0,0.0,4.607804
153,4.438879,0.0,4.1048455,1.1575463,1.5153782,0.0,0.0,0.97115415,3.3298721,0.0,0.0,4.253769
154,4.765791,0.0,3.905137,1.0872196,1.5934932,0.0,0.0,0.6239704,3.5544095,0.0,0.0,4.3414073
155,4.2643676,0.0,3.9414787,1.0083754,0.9897632,0.0,0.0,1.2025805,2.7337208,0.0,0.0,4.7782016
156,4.497962,0.0,4.085727,1.0506699,1.2233788,0.0,0.0,0.91529816,2.8855705,0.0,0.0,5.0680356
157,3.3621624,0.0,2.6960175,1.0699939,0.0,0.0,0.0,0.7623464,2.3728592,0.0,0.0,3.9717941
158,4.584816,0.0,3.962286,0.95400447,1.3204331,0.0,0.0,0.9109013,2.8109288,0.0,0.0,4.8805513
159,5.098903,0.0,4.3164144,0.88332134,1.9327545,0.0,0.0,0.8261654,3.0463698,0.0,0.0,5.2139034
160,4.9977555,0.0,2.897065,1.2268279,0.9109354,0.0,0.0,0.4721017,3.7344887,0.0,0.0,4.987975
161,5.094756,0.0,4.0467033,1.0635365,1.7703767,0.0,0.0,1.0984931,2.9050798,0.0,0.0,5.1639137
162,4.392152,0.0,3.6699703,0.94355017,0.91021025,0.0,0.0,0.8011377,2.1510086,0.0,0.0,4.706503
163,4.8349257,0.0,3.3559964,1.0094128,0.9946474,0.0,0.0,0.4217552,2.9601188,0.0,0.0,4.951987
164,5.292853,0.0,3.7544916,0.9369372,1.6735383,0.0,0.0,0.5866451,2.8837354,0.0,0.0,5.1165495
165,5.555038,0.0,3.5659394,1.044029,1.5889969,0.0,0.0,0.284024,3.3521454,0.0,0.0,5.5772643
166,5.3101015,0.0,3.8305538,0.8874504,1.6984215,0.0,0.0,0.59722006,2.229091,0.0,0.0,5.1357303
167,5.022905,0.0,3.2647192,1.0423417,1.0897279,0.0,0.0,0.42732516,2.3811154,0.0,0.0,4.9453344
168,4.9306455,0.0,3.270675,1.0973487,0.95306295,0.0,0.0,0.52456784,2.3768694,0.0,0.0,4.9681497
169,4.624478,0.0,3.0155027,1.0402,0.63346374,0.0,0.0,0.50625634,2.086319,0.0,0.0,4.627439
170,4.7289057,0.0,3.6437924,1.5987544,0.7777251,0.0,0.0,0.12283515,2.202516,0.0,0.0,4.544206
171,4.843329,0.0,4.315839,1.4412603,1.3277053,0.0,0.0,0.45819044,1.7666924,0.0,0.0,4.596694
172,5.600267,0.0,4.1057773,1.4756198,1.6322682,0.0,0.0,0.040753514,2.6583176,0.0,0.0,4.9348097
173,4.728112,0.0,3.576234,1.3155572,0.8158873,0.0,0.0,0.15420952,1.8105578,0.0,0.0,4.0769787
174,5.9941726,0.0,4.7860403,1.3267109,2.3629384,0.0,0.0,0.15741427,2.4383652,0.0,0.0,5.157538
175,6.2797837,0.0,4.07681,1.0056684,1.9726342,0.0,0.0,0.26447505,2.8481743,0.0,0.0,5.666258
176,5.6727858,0.0,3.7954233,0.88777053,1.4422728,0.0,0.0,0.3772394,2.139785,0.0,0.0,5.076862
177,5.265922,0.0,3.3855467,1.0984747,0.7342181,0.0,0.0,0.40141582,2.1265945,0.0,0.0,4.9567003
178,5.0343137,0.0,3.7852929,0.894486,0.8798354,0.0,0.0,0.61173844,1.8931016,0.0,0.0,4.83679
179,5.666201,0.0,3.544174,0.9372797,1.0807368,0.0,0.0,0.2364763,2.770364,0.0,0.0,5.1466722
180,5.3126435,0.0,4.181326,0.9486273,1.2315344,0.0,0.0,0.83463216,1.8190784,0.0,0.0,4.778582
181,5.612738,0.0,4.129126,0.9863877,1.3496302,0.0,0.0,0.65222764,2.3174067,0.0,0.0,4.9812737
182,5.462393,0.0,3.7408428,0.987605,0.7993545,0.0,0.0,0.34880185,2.6271162,0.0,0.0,4.9581923
183,5.9243307,0.0,3.799714,0.8650033,1.2199571,0.0,0.0,0.12489388,3.0993152,0.0,0.0,5.103196
184,6.685922,0.0,4.1524086,0.9185991,1.9980997,0.0,0.0,0.17880765,3.6306617,0.0,0.0,5.520289
185,6.511441,0.0,4.0624275,0.86126006,1.9035062,0.0,0.0,0.24166751,3.496785,0.0,0.0,5.112372
186,5.347117,0.0,3.8914423,0.8675109,1.0310105,0.0,0.0,0.92553264,2.1255553,0.0,0.0,4.2957573
187,5.2034893,0.0,3.7160969,0.8870905,0.7595198,0.0,0.0,0.95157367,2.1025114,0.0,0.0,4.153395
188,5.197302,0.0,3.898995,0.8683732,0.97576636,0.0,0.0,1.2582974,1.9188805,0.0,0.0,4.0387783
189,5.3572526,0.0,3.7259636,0.9608132,0.9087018,0.0,0.0,1.1394447,2.4457114,0.0,0.0,4.183561
190,6.1423383,0.0,4.954405,0.950299,2.1447384,0.0,0.0,0.6836702,3.0811408,0.0,0.0,4.5956097
191,5.5799675,0.0,3.8867304,1.0484879,1.0479844,0.0,0.0,0.42349416,3.2560134,0.0,0.0,4.057914
192,5.5517645,0.0,4.2056704,1.083024,1.2809283,0.0,0.0,0.65320355,3.084254,0.0,0.0,4.1149464
193,6.2095523,0.0,4.1369944,1.0844883,1.5903449,0.0,0.0,0.34937197,3.894996,0.0,0.0,4.4527135
194,5.616331,0.0,4.352337,1.2391868,1.1754328,0.0,0.0,0.97808,3.2099137,0.0,0.0,4.273016
195,5.843833,0.0,3.711697,0.9672876,0.87412465,0.0,0.0,1.2497361,3.5407166,0.0,0.0,4.863139
196,6.097512,0.0,4.0733676,0.8164786,1.369506,0.0,0.0,1.136184,3.5191603,0.0,0.0,5.037261
197,5.918438,0.0,4.364606,0.76501644,1.4660873,0.0,0.0,1.3086936,3.1897948,0.0,0.0,5.0017247
198,6.01886,0.0,3.9460173,0.7782523,1.3294309,0.0,0.0,1.1812603,3.5980213,0.0,0.0,4.87575
199,5.645053,0.0,3.827347,0.7707545,1.0139843,0.0,0.0,1.3280756,3.326475,0.0,0.0,4.596614
200,6.067386,0.0,4.1379104,0.6369241,1.7166344,0.0,0.0,1.1727986,3.834528,0.0,0.0,4.5008473
201,5.506803,0.0,4.034167,0.50288534,1.3667032,0.0,0.0,1.4395835,2.9996245,0.0,0.0,3.9355526
202,5.896644,0.0,4.209673,0.46353593,1.7752309,0.0,0.0,1.2143838,3.58772,0.0,0.0,4.2496085
203,4.821839,0.0,3.6435058,0.6980704,0.5248488,0.0,0.0,1.4648778,3.0227997,0.0,0.0,3.782372
204,5.2727323,0.0,3.5424533,0.73256004,0.87846464,0.0,0.0,1.3148909,3.5619552,0.0,0.0,3.9332867
205,4.9612193,0.0,3.136515,0.9529824,0.4322574,0.0,0.0,1.2074754,3.651256,0.0,0.0,3.4585187
206,4.9419613,0.0,3.8495855,0.76516336,0.93488634,0.0,0.0,1.4751742,3.2263703,0.0,0.0,3.6346757
207,5.2701635,0.0,3.9247966,0.8112808,1.1589502,0.0,0.0,1.2884972,3.618241,0.0,0.0,3.948798
208,5.28964,0.0,3.9496007,0.9218497,1.1883812,0.0,0.0,1.4901679,3.8978333,0.0,0.0,4.0376287
209,5.536644,0.0,3.7379432,0.9081297,1.2622441,0.0,0.0,1.2131137,4.358574,0.0,0.0,4.1246333
210,5.2485476,0.0,3.468126,0.9898704,1.0789578,0.0,0.0,1.2725587,4.319322,0.0,0.0,3.655131
211,5.6749873,0.0,4.478586,0.90163225,2.0306525,0.0,0.0,1.6309402,4.0898,0.0,0.0,4.094255
212,4.857784,0.0,3.6951642,1.0413889,0.9568929,0.0,0.0,1.2847619,3.9845524,0.0,0.0,3.731595
213,4.966069,0.0,3.884179,0.9522092,1.2210804,0.0,0.0,1.3878679,3.903406,0.0,0.0,3.7084537
214,5.4663525,0.0,4.3320103,1.0798808,1.8534988,0.0,0.0,1.4155679,3.9965885,0.0,0.0,4.213982
215,5.4853673,0.0,4.1640825,0.9780747,1.8713084,0.0,0.0,1.4945092,4.0741053,0.0,0.0,4.092041
216,5.118956,0.0,4.1945057,0.97807264,1.6838757,0.0,0.0,1.5895736,3.6235683,0.0,0.0,3.95403
217,4.798798,0.0,3.4397564,1.0245986,0.9874633,0.0,0.0,1.253181,3.8494508,0.0,0.0,3.6424067
218,5.5913525,0.0,3.6933782,0.90109086,1.836349,0.0,0.0,1.041059,4.644121,0.0,0.0,4.106057
219,5.1007433,0.0,3.594475,0.97466904,1.4522147,0.0,0.0,1.2117803,4.128941,0.0,0.0,3.8975673
220,5.595569,0.0,3.8911383,0.8554238,1.7279985,0.0,0.0,1.171859,4.637997,0.0,0.0,4.780868
221,4.379941,0.0,3.919732,0.84048927,1.0651892,0.0,0.0,1.729706,3.1895623,0.0,0.0,4.0441146
222,5.310413,0.0,3.5571365,1.075455,1.3065891,0.0,0.0,1.2177083,4.7174315,0.0,0.0,4.7957034
223,4.7214546,0.0,3.5605319,0.9814896,1.129002,0.0,0.0,1.4113069,4.004173,0.0,0.0,4.3894396
