,0,1,2,3,4,5,6,7,8,9,10,11
58,2.7619252,0.0,0.3413966,0.97849977,0.39227897,0.0,0.7808093,2.2609644,0.47132102,0.28591934,0.67696,0.0
59,3.0637927,0.0,0.13073438,0.38522816,1.2036252,0.0,0.8445878,2.2918546,1.4041305,1.2486503,0.96759164,0.0
60,2.8899689,0.0,0.15294552,0.630529,0.31856704,0.0,0.9204612,2.0252397,0.7963953,0.32986727,1.1616244,0.0
61,3.0253072,0.0,0.20529269,0.40595353,0.9477769,0.0,0.502914,2.1899676,1.6082287,0.8827228,0.7119564,0.0
62,3.3100553,0.0,0.89991987,0.8357603,1.4893982,0.0,1.2070799,2.4994326,1.2025574,1.1434822,1.4008152,0.0
63,2.9050837,0.0,0.051015258,0.4104337,0.7996805,0.0,0.7140909,1.8663927,0.7463325,1.2135012,1.0683875,0.0
64,2.5382037,0.0,0.5646337,0.7840343,0.9992019,0.0,0.62583447,2.4897983,1.1791283,1.3711202,0.44301897,0.02190473
65,2.7982893,0.0,0.8743824,1.0681486,1.6461442,0.0,0.9364496,2.5295017,0.8637215,1.8292252,0.80804634,0.0
66,2.5733538,0.0,0.5823701,1.0229521,1.010978,0.0,0.2847026,2.0567954,0.7097025,1.226117,0.2756645,0.0
67,2.8872561,0.0,0.94914174,0.82920563,1.8590895,0.0,0.6644704,2.346318,1.2531772,2.027337,0.8207689,0.0
68,2.823811,0.0,0.7287946,1.492765,1.2384288,0.0,0.32212046,1.8302096,0.18902054,1.2049321,0.44365257,0.0
69,2.7922573,0.0,0.9769929,1.0997517,1.4038658,0.0,0.5332172,2.0471253,1.2120245,1.4675753,0.7551527,0.0
70,2.771163,0.0,1.1541519,1.265394,1.6467949,0.0,0.6009238,2.039535,1.1033044,1.7546706,0.74776417,0.0
71,2.6693501,0.0,1.2685382,1.0028269,1.3493744,0.0,0.845253,2.0844321,1.4186149,1.4511933,1.2729259,0.0
72,2.8972478,0.0,0.81713104,1.2667379,1.6815482,0.0,0.18759663,1.5849539,1.380989,1.4942915,0.5890285,0.0
73,2.8040228,0.0,0.7520615,1.0046387,1.2772349,0.0,0.50688607,1.3784826,1.0862285,1.3051517,1.2975557,0.0
74,2.5410175,0.0,0.98997176,1.5899546,1.0595596,0.0,0.2582896,1.3470818,0.93122625,1.0634083,0.6882184,0.0
75,2.719339,0.0,1.5492069,1.0604372,1.8036643,0.0,0.828239,1.8335985,2.0009027,1.7996664,1.5213215,0.0
76,2.6033168,0.0,0.8871515,0.88269573,0.84538436,0.0,0.5661589,1.2081265,1.8148638,1.2625707,1.5914378,0.0
77,2.7494946,0.0,1.3891754,1.5652642,1.5862898,0.0,0.39727113,1.1734691,1.025913,1.6224604,1.1997375,0.0
78,2.4136238,0.0,1.1240278,1.5973852,0.7545648,0.0,0.26457426,0.9261456,1.2692511,0.85412663,1.0462648,0.0
79,2.5668063,0.0,1.4954937,1.4840746,1.6202881,0.0,0.40597075,1.325306,2.011882,1.5108876,1.1143355,0.0
80,2.3155007,0.0,1.5974721,1.5152435,1.3283037,0.0,0.46302563,1.237464,1.643666,1.6885718,1.2969915,0.0
81,1.96598,0.0,1.8531251,1.3070929,1.194863,0.0,0.71404076,1.5288509,1.8276172,2.120542,1.5093443,0.0
82,2.312006,0.0,1.2888913,1.2926497,1.5484794,0.0,0.54550785,0.80613905,1.252271,1.9985738,1.5595584,0.0
83,2.5628996,0.0,1.5139748,1.4588218,1.6954792,0.0,0.75361836,0.81326836,1.4297384,2.061286,1.8988453,0.0
84,2.102365,0.0,1.2944249,1.624964,1.249201,0.0,0.4126705,0.5710645,1.0662551,2.047967,1.3725703,0.0
85,2.1901202,0.0,2.0151718,1.4830866,1.8295909,0.0,0.5624654,1.1472058,2.110248,2.2673914,1.5031631,0.0
86,2.2834473,0.0,1.4998465,1.5345771,1.7731467,0.0,0.3991477,0.43177232,1.6207762,1.9427837,1.4083796,0.0
87,2.168871,0.0,1.5680416,1.2030647,1.6763072,0.0,0.19144754,0.62867886,2.6275675,2.0100732,1.2387422,0.0
88,1.9235753,0.0,1.2489505,1.6265795,1.0035588,0.0,0.106087774,0.108675666,1.4857451,1.55237,1.126919,0.0
89,1.9300544,0.0,1.5726855,1.3512101,1.3100629,0.0,0.64218694,0.327974,1.6262441,2.364402,1.8749145,0.0
90,1.4827634,0.0,1.3473223,1.5303648,0.5689061,0.0,0.3992216,0.29030108,1.8292464,1.5099773,1.222951,0.0
91,1.3375294,0.0,1.8860817,1.7199111,1.049957,0.0,0.45938575,0.68586123,1.9814162,1.8216492,1.005153,0.0
92,1.3947293,0.0,1.1446255,1.3622046,0.80043817,0.0,0.13991213,0.0,1.41363,1.9284612,1.03949,0.0
93,1.7675924,0.0,1.7275709,1.6347969,1.3384141,0.0,0.52578455,0.4155338,2.1801753,1.8931154,1.2881649,0.0
94,1.1385009,0.0,0.9789957,1.4681678,0.8129915,0.0,0.066174164,0.0,0.8359339,2.7176514,0.81874704,0.0
95,1.1616983,0.0,1.6843997,1.2131941,0.6680447,0.0,0.73770124,0.40438357,1.7039527,2.245691,1.6699673,0.0
96,1.4063122,0.0,1.3283229,1.3482823,1.3190845,0.0,0.40134636,0.21954417,1.6521262,2.7614586,1.1656698,0.0
97,1.3110065,0.0,1.3705933,1.6210196,1.0085524,0.0,0.34953725,0.16301003,1.5585885,2.1438506,0.8874153,0.0
98,1.0045481,0.0,1.3666978,0.91969264,0.96727645,0.0,0.4332805,0.32727143,1.9441485,2.8099003,1.1455697,0.0
99,1.2391945,0.0,1.5525473,1.3090391,1.2704196,0.0,0.4813711,0.38598824,1.888505,2.621377,1.0911078,0.0
100,1.2402167,0.0,1.6114055,1.7678385,1.8134109,0.0,0.13985859,0.4256656,1.8749245,2.8464518,0.26218966,0.0
101,0.8775734,0.0,1.4564369,1.3775234,0.5677502,0.0,0.6713941,0.49633613,1.8625059,2.1459632,1.0573325,0.0
102,0.91511226,0.0,1.3375301,1.2754803,0.66170293,0.0,0.6553842,0.27357724,1.6648887,2.3690448,1.0732709,0.0
103,0.7680988,0.0,1.1291875,1.3147743,0.45475507,0.0,0.52318966,0.21813414,1.5896468,2.3138573,0.7790861,0.0
104,0.92817575,0.0,1.3809557,1.3521433,0.3340237,0.0,0.82870334,0.52993286,2.0638442,1.6013644,1.1183093,0.0
105,0.88825345,0.0,1.6756579,1.5810626,1.0887934,0.0,0.48714894,0.7111845,1.9457152,2.223596,0.36819634,0.039615057
106,1.09287,0.0,1.1547625,0.54066,0.95864964,0.0,0.92033595,0.57965726,2.0130398,2.7684498,1.5304029,0.0
107,1.1648996,0.0,1.3379027,0.7166966,1.0667881,0.0,0.7988526,1.0319129,2.614024,2.7555416,1.1776273,0.056966238
108,0.98910004,0.0,0.78607875,0.9712081,0.5168214,0.0,0.8756862,0.5331217,1.644229,2.355827,1.0429213,0.0
109,0.9739741,0.0,1.0539165,1.0722346,0.62166893,0.0,0.8268515,0.68264884,1.6830968,2.1360848,0.83399004,0.032573678
110,0.8382438,0.0,0.5772109,0.9884466,0.8045856,0.0,0.5390603,0.6084908,1.5766761,2.6267977,0.22637117,0.10071909
111,1.2023311,0.0,1.2728812,1.0549989,1.3184663,0.0,0.80608314,1.1981117,2.1844738,2.4451063,0.5396788,0.11923654
112,0.84618986,0.0,0.9019263,1.1061163,0.1865595,0.0,1.2074255,0.8875174,1.3511871,1.8626641,0.969442,0.20411259
113,0.57377535,0.0,1.169064,0.9334845,0.04039365,0.0,0.91366434,1.2939256,1.9091481,1.604612,0.47455424,0.56300443
114,1.0383828,0.0,0.38498104,0.6855526,0.3672014,0.0,0.52715,0.9046611,1.8967853,1.677531,0.28970483,0.1412288
115,1.0346866,0.0,0.90036833,0.82942593,0.47776014,0.0,0.7999171,1.3100734,1.9815514,1.5722911,0.38881028,0.324933
116,1.1199398,0.0,0.5949274,0.8518887,0.68866587,0.0,1.0102801,1.2667156,1.5862914,1.932263,0.47845256,0.20877734
117,1.2707875,0.0,0.98617077,1.0672898,0.8326795,0.0,1.3362385,1.552763,1.6307418,1.9680103,0.6923036,0.3085661
118,1.0420816,0.0,1.0054762,1.0560334,0.9724854,0.0,1.1081812,1.7671212,1.8215815,2.0291495,0.07431232,0.5307321
119,1.1680226,0.0,0.6528936,0.8083238,1.1394527,0.0,1.0224048,1.6598665,1.4131489,2.408958,0.21296814,0.31829873
120,1.4622346,0.0,0.6778282,0.83807,0.73841393,0.0,1.6078573,1.605636,1.405836,1.5651716,0.9655664,0.18456727
121,1.3834219,0.0,0.63234943,0.8347323,0.91565156,0.0,1.208803,1.7359691,1.6338949,1.645626,0.30609304,0.32421026
122,1.7364416,0.0,0.106438816,0.5881116,0.77956736,0.0,0.9987205,1.5402277,2.0082574,1.3002646,0.381109,0.09609268
123,1.8258747,0.0,0.44772258,0.6673024,1.0171648,0.0,1.5418197,1.6772113,1.170242,1.8856411,1.011063,0.053963073
124,1.2977061,0.0,0.3529269,1.0414062,0.328354,0.0,1.2369974,1.7178965,0.6889515,1.292996,0.23059759,0.35655367
125,1.6206197,0.0,1.3260778,0.917437,1.4806981,0.0,1.4264666,2.680063,1.8358835,2.0731852,0.35561544,0.57603574
126,1.510081,0.0,0.0,0.45150542,0.3778981,0.0,0.9823038,1.8792237,1.5427831,1.0558728,0.16761631,0.32055432
127,1.6540495,0.0,0.71501374,1.0646955,0.6679958,0.0,1.197164,2.2905586,1.4982898,0.88942254,0.045844905,0.46957123
128,1.9281301,0.0,0.67640734,1.4680982,0.76454794,0.0,1.7257283,2.1074033,0.6492965,0.8162422,0.60102683,0.15462092
129,2.168213,0.0,0.8111836,0.53751016,0.9712287,0.0,2.179059,2.4738755,1.8293583,1.1312319,1.6174507,0.17471358
130,2.01693,0.0,0.57219625,0.7399599,1.1882689,0.0,1.5889101,2.0611067,1.2072697,1.3715564,0.72610676,0.12867671
131,2.0980732,0.0,0.2228565,0.8925148,0.77989054,0.0,1.4849116,2.0034592,1.4869832,0.7723604,0.5349768,0.12407128
132,1.8902066,0.0,0.6664191,0.8163479,1.239269,0.0,1.4022565,2.6494594,1.6103764,1.2728677,0.28691092,0.33917692
133,2.3952765,0.0,0.9812779,0.74323416,2.0141177,0.0,1.5815783,2.9133694,2.3121936,1.7238799,0.60108054,0.22681123
134,2.0004432,0.0,0.24215674,0.80096674,1.156221,0.0,1.2855741,2.1584475,1.2681557,1.4963529,0.31239548,0.15560815
135,2.2002673,0.0,0.52764624,0.7938405,1.1075996,0.0,1.9244667,2.1758075,1.1649481,1.3610365,1.1993912,0.044460036
136,2.2425663,0.0,0.9950655,0.9976772,1.7139399,0.0,1.7622728,2.692883,1.4127687,1.6207721,0.8149531,0.13981217
137,2.2183356,0.0,0.9164027,1.3672719,2.065218,0.0,1.2751791,2.563135,1.1960936,1.6940613,0.007679887,0.074982874
138,2.5332289,0.0,0.7218107,1.0029649,1.4224015,0.0,1.3430139,2.3885407,2.0941608,0.91196567,0.62559396,0.0
139,2.4879427,0.0,0.7611765,0.9741808,1.7835304,0.0,1.6686469,2.2458017,1.1428462,1.6817374,1.0885224,0.0
140,2.7100186,0.0,0.4408034,1.2160604,1.8537942,0.0,1.3085523,1.9013513,0.9517962,1.4687383,0.7016221,0.0
141,2.42442,0.0,1.1228886,0.914571,1.5316728,0.0,1.746574,2.6651556,1.8576564,1.381251,1.1787784,0.07335844
142,2.824369,0.0,0.98164886,0.9930913,1.7532585,0.0,1.6389812,2.5720465,2.209482,1.1524547,1.2310437,0.0
143,2.4437122,0.0,0.82369745,1.0960834,1.6264703,0.0,1.3283998,2.2653627,1.3801008,1.2402052,0.6851623,0.0
144,2.5681992,0.0,0.7865438,1.2185681,1.7763149,0.0,1.1319185,2.1105413,1.496144,1.1377827,0.5594564,0.0
145,2.7999582,0.0,0.68066454,1.6684687,2.2129931,0.0,1.0261555,1.7407347,0.79025424,1.8012544,0.4512347,0.0
146,2.724649,0.0,0.9984753,0.88036704,2.2815332,0.0,1.3860706,2.2815075,1.7755561,1.8169053,1.1587538,0.0
147,2.6538591,0.0,0.8726679,0.9701626,1.8650888,0.0,1.2913815,2.0800679,1.6796949,1.5605934,1.1012994,0.0
148,2.8751574,0.0,1.1294124,1.2811263,2.3712487,0.0,1.1427863,2.1259212,1.8888763,1.4195398,0.873485,0.0
149,2.3747754,0.0,1.3782809,1.2125218,1.3533328,0.0,1.5012708,2.3641686,2.0426087,1.0886426,1.2978895,0.0
150,2.5852623,0.0,1.0102274,1.4374933,1.7261717,0.0,1.1739489,1.6200602,0.9033451,1.48339,1.1125363,0.0
151,2.180262,0.0,1.0159014,1.3545144,1.1044549,0.0,1.0566798,1.8419334,1.5410491,1.0197066,0.83936596,0.0
152,2.5357866,0.0,1.6217996,1.6189106,2.0735402,0.0,1.2860326,2.1453774,1.9947028,1.6509179,1.0583929,0.0
153,2.5473442,0.0,1.1835281,1.3417325,2.3312588,0.0,0.9619902,1.5815126,1.5660712,1.6218894,0.9519044,0.0
154,2.5208693,0.0,1.4803234,1.6181374,2.1449447,0.0,0.981194,1.7351242,1.695347,1.6795163,0.953081,0.0
155,2.9594502,0.0,1.293975,1.3399887,1.9832941,0.0,1.5826931,1.4883257,1.94021,1.4417887,2.1414177,0.0
156,2.9258485,0.0,1.7260892,1.8467014,2.9923701,0.0,1.1905744,1.6554842,1.7383071,2.2407365,1.3349794,0.0
157,2.3928642,0.0,1.4018577,1.6870718,1.778231,0.0,1.3822825,1.2183474,0.727407,1.9186417,1.8274271,0.0
158,2.5462613,0.0,1.6053771,1.4230895,2.349753,0.0,1.1190703,1.4782578,2.0540447,2.1063673,1.5365723,0.0
159,2.7021685,0.0,1.3603781,1.7677379,2.242549,0.0,0.8114592,1.2315389,2.1051848,1.5327516,1.1599039,0.0
160,2.288072,0.0,2.5392542,2.2638297,2.3733191,0.0,1.4432276,1.8838232,1.4602548,1.9141153,1.5371606,0.0
161,2.4971752,0.0,1.9026555,1.8989854,2.7838883,0.0,1.0741751,1.446119,2.1057615,2.2674243,1.2815073,0.0
162,2.493112,0.0,1.4444649,1.5121891,1.8966712,0.0,0.74655,0.82255423,1.6518351,2.1331234,1.6845115,0.0
163,2.1461053,0.0,1.7253846,1.7719834,1.7192719,0.0,0.5637151,0.9816657,1.3805864,1.8190078,1.255248,0.0
164,2.0591798,0.0,1.6048744,1.6032567,1.6538914,0.0,0.6094502,0.97575086,2.0290582,1.7304685,1.2536227,0.0
165,2.0796394,0.0,2.2422996,1.7717819,1.8967692,0.0,1.0043533,1.2988722,2.2375393,1.6571627,1.6066902,0.0
166,2.0813608,0.0,1.5610632,1.9518099,2.096293,0.0,0.4142301,0.65237737,1.8820654,2.2089665,0.8905448,0.0
167,2.1183822,0.0,1.9825578,1.8252325,1.890294,0.0,1.1816232,0.9544249,2.0309243,1.9177339,1.9411057,0.0
168,1.9918885,0.0,1.7945008,1.9901004,1.7508749,0.0,0.8882742,0.6964188,1.7387948,2.0092423,1.6088959,0.0
169,1.7533861,0.0,1.5084542,1.6388531,1.1968901,0.0,0.90784454,0.42022482,1.6386099,1.771684,1.8155794,0.0
170,1.9160658,0.0,1.7243316,1.9009478,1.5962855,0.0,0.6345297,0.48571333,1.60324,2.212685,1.4800191,0.0
171,1.8913937,0.0,1.4147465,1.4620905,1.713422,0.0,0.55771273,0.35970834,2.2046149,2.4865904,1.4691563,0.0
172,2.286532,0.0,2.4893093,2.0925958,2.4746218,0.0,1.1609112,1.0795162,2.554105,2.2968252,1.8616251,0.0
173,1.7706238,0.0,1.4480954,1.5839536,1.1357075,0.0,0.59887,0.19021106,1.7615379,2.0419977,1.6408277,0.0
174,1.8136547,0.0,1.8269788,1.8179092,2.2085147,0.0,0.46755534,0.6662114,2.688604,2.5417686,0.9328176,0.0
175,1.6035088,0.0,2.1060805,1.883807,1.6904085,0.0,0.80562425,0.9941167,2.6930723,2.263468,1.3445628,0.0
176,1.6435266,0.0,1.7543243,1.6180613,1.568674,0.0,0.4491529,0.41311607,2.1926513,2.2113338,1.2654392,0.0
177,1.7344203,0.0,1.8428172,1.9414153,1.5837449,0.0,0.7068578,0.30891848,1.6127704,2.111693,1.4750875,0.0
178,1.4263158,0.0,1.4824393,1.424665,1.3490932,0.0,0.3863135,0.2656832,1.8984438,2.635854,1.2824079,0.0
179,1.137372,0.0,1.8868636,1.7549682,1.0937524,0.0,0.43395424,0.5713686,1.8779746,2.46616,0.99483764,0.0
180,1.2952151,0.0,1.3058426,1.3430908,1.3763993,0.0,0.19650869,0.20354289,2.0080733,2.9591563,0.8923814,0.0
181,1.3720229,0.0,1.4761372,1.2359884,1.0631696,0.0,0.67931724,0.4827974,2.4125068,2.2624183,1.5227834,0.0
182,1.1921985,0.0,1.9407059,1.6688592,1.4921763,0.0,0.56316084,0.5661406,1.746109,2.7021275,1.0153116,0.0
183,1.0522282,0.0,1.805004,1.5441303,1.128643,0.0,0.37580943,0.58825237,1.9000632,2.0658271,0.8176124,0.0
184,1.0116336,0.0,1.6074157,2.2152748,1.2705792,0.0,0.0,0.40087464,1.6008542,1.8432561,0.0,0.0
185,0.734576,0.0,1.3578898,1.3567388,0.23361576,0.0,0.25804874,0.5100531,2.2941794,1.683851,0.65459824,0.0
186,1.2541162,0.0,1.1816361,1.690403,1.4386954,0.0,0.19882359,0.08432955,1.39678,2.541191,0.47067785,0.0
187,1.0183103,0.0,1.014698,1.5292561,0.972792,0.0,0.29578245,0.0,1.2540185,2.4079149,0.56722355,0.0
188,1.2391574,0.0,1.2796695,1.633771,1.8831419,0.0,0.38658398,0.31622976,1.4532909,3.086063,0.44000995,0.0
189,1.2338438,0.0,1.2340173,1.4257653,1.0796373,0.0,0.94792134,0.44228694,1.756646,2.0837083,1.2679127,0.0
190,1.193088,0.0,1.4669343,1.7629354,1.9409984,0.0,0.31326115,0.6506732,2.2429645,2.8012989,0.032075696,0.0
191,0.82128465,0.0,1.0931144,1.9673886,0.788965,0.0,0.40575075,0.2864746,1.1833886,1.9154997,0.12143525,0.0
192,1.190968,0.0,1.7776413,1.4071293,1.6462252,0.0,0.8894328,1.1385288,2.166514,2.8883169,0.93424153,0.0
193,0.8598213,0.0,1.4199309,1.4196308,0.38162106,0.0,0.8042304,0.98166376,2.1565893,1.716839,0.87309396,0.11561335
194,0.96686935,0.0,1.5500846,1.0629654,0.91835487,0.0,1.4019454,1.2495803,2.5676272,2.7035537,1.5045637,0.19340724
195,0.92340153,0.0,1.5590651,1.407675,0.7692137,0.0,1.3211523,1.0541384,1.8560098,2.193718,1.2362751,0.10478554
196,1.3197706,0.0,1.4077333,1.5725949,1.0973943,0.0,0.8396536,0.904309,1.790383,2.0563815,0.74752647,0.0
197,1.3833044,0.0,1.0980201,1.0828943,0.9969351,0.0,0.8488917,0.69364476,2.0332818,1.8981686,0.97227156,0.0
198,1.0134842,0.0,0.8108548,1.1311402,0.1221948,0.0,0.8623593,0.6267883,1.7413074,1.2607702,0.8165401,0.009409621
199,1.0923371,0.0,1.0235384,0.76193684,0.31781465,0.0,1.2674494,0.9865199,2.0327587,1.6443366,1.4374983,0.05834762
200,1.0508322,0.0,1.156417,1.1763678,1.0339706,0.0,0.78975177,1.1610909,1.9392167,1.8228414,0.3869422,0.08403409
201,0.9758789,0.0,0.4931967,0.987316,0.5615045,0.0,0.6454758,0.8081543,1.7815138,2.0545874,0.38572672,0.066428356
202,1.0901861,0.0,0.872084,1.2028476,0.9529371,0.0,0.68545556,1.1934524,1.996813,2.1254122,0.2411542,0.13961473
203,1.5155109,0.0,0.9776158,1.2515295,1.0636982,0.0,1.343002,1.1516697,1.4583336,2.0645492,1.2386445,0.0
204,1.2629856,0.0,1.0788698,1.3241563,0.9180652,0.0,1.2743871,1.1972963,1.3887393,1.8049812,0.81847584,0.033223577
205,1.1321912,0.0,1.1178552,1.136443,0.3260886,0.0,1.8209363,1.4860698,1.4750557,1.7118646,1.5515542,0.21342441
